player_id,full_name,regular_games,playoff_games,regular_baseline_elo,playoff_baseline_elo,regular_total_delta,playoff_total_delta,regular_mean_delta,playoff_mean_delta,regular_median_delta,playoff_median_delta,regular_change_rate,playoff_change_rate,playoff_minus_regular,quadrant,regular_rate_pct,playoff_rate_pct,effect_pct,z_score,p_value,significant_5pct,significance_label,distance_from_origin
2045,Hedo Turkoglu,996.0,109.0,1607.8580082457042,1600.565662401055,59.752674073173,-66.00805290535713,0.0599926446517801,-0.6055784670216251,-1.0507350378137308,-1.7864887513028014,3.731215340167797e-05,-0.0003783527794249,-0.0004156649328266,Q4,0.004149667069766336,-0.03332095350586277,-0.0374706205756291,-0.5969320912105097,0.550552720618577,False,not_significant,0.0003801881409118614
202689,Kemba Walker,750.0,32.0,1850.9608670322036,1848.826922037948,268.43543016172833,-13.17958230816384,0.3579139068823044,-0.41186194713012,-0.004872397428119,0.2892708073007291,0.0001933665445105,-0.0002227693367187,-0.0004161358812292,Q4,0.024658533398964465,-0.020625475308921285,-0.04528400870788575,-0.3232737450746647,0.7464879358044674,False,not_significant,0.0002949860978385604
2572,Josh Howard,507.0,66.0,1725.9819180178065,1781.819369466768,112.66827990117868,-34.05859793432473,0.2222254041443366,-0.5160393626412838,-1.2132079202630135,-1.5363827912136592,0.0001287530314335,-0.0002896137349745,-0.0004183667664081,Q4,0.01576349017836034,-0.027948504960133454,-0.04371199513849379,-0.48158730263825394,0.6300991479278669,False,not_significant,0.00031694393603474383
78418,Jay Vincent,554.0,38.0,1595.4409374176948,1581.363825163553,60.35070769771258,-21.07571229661325,0.1089362954832357,-0.5546240078056118,-1.480528002314674,-1.9495655337881328,6.827974193739496e-05,-0.0003507251139681,-0.0004190048559055,Q4,0.008931338650939957,-0.03263950818352609,-0.041570846834466046,-0.4800480345259144,0.6311932377533038,False,not_significant,0.000357309709813453
898,Blue Edwards,701.0,34.0,1527.3087586191664,1559.4503450785537,68.80354928584349,-18.85741972724398,0.0981505695946412,-0.5546299919777641,-0.7717966142978014,-1.8907646202030248,6.426373779416988e-05,-0.0003556573594844,-0.0004199210972786,Q4,0.007431852687567931,-0.032820176491071995,-0.040252029178639924,-0.4310613335068196,0.6664237746170016,False,not_significant,0.00036141663679290355
76338,Tony Campbell,684.0,38.0,1494.422381779404,1392.925777185962,43.02752601815557,-20.25677876632162,0.0629057397926251,-0.5330731254295163,-0.9691350846401272,-1.4578939367895551,4.209368151842282e-05,-0.000382700309062,-0.0004247939905804,Q4,0.004953957034515196,-0.03665187256400351,-0.041605829598518704,-1.0306171170094651,0.3027204059318959,False,not_significant,0.00038500831754641966
1630559,Austin Reaves,329.0,34.0,1755.5413361025685,1747.7110658682827,397.9304037728859,15.411204885899789,1.2095149050847596,0.4532707319382291,0.1556158888384283,0.6666565381851289,0.0006889697668811,0.0002593510682574,-0.0004296186986237,Q1,0.07557593127145276,0.03455385515349621,-0.04102207611795655,-0.3247739930088752,0.7453521290293685,False,not_significant,0.0007361673154130464
101110,Martell Webster,580.0,18.0,1509.6914627121332,1525.5184143787333,47.60691651847794,-10.40220804797332,0.0820808905490999,-0.577900447109629,-1.4125033954440858,-2.682925725043924,5.436931490732754e-05,-0.000378822334534,-0.0004331916494413,Q4,0.006586543200318443,-0.03958251805081172,-0.04616906125113016,-0.44010145011059154,0.6598636317134898,False,not_significant,0.000382704041715373
2046,Desmond Mason,642.0,16.0,1558.879969587922,1656.2854709123617,13.835868198070491,-11.145419772059729,0.0215511965702032,-0.696588735753733,-1.0361599410632678,-2.975256405461151,1.3824795359901988e-05,-0.0004205728710341,-0.000434397666394,Q4,0.0022510201554492063,-0.041542543807436265,-0.04379356396288547,-0.2971943039279476,0.7663181703343124,False,not_significant,0.00042080002948741445
76499,Lou Dampier,232.0,15.0,1339.8137082622916,1315.9083748162689,-31.83679957467918,-10.820938729263492,-0.1372275843736171,-0.7213959152842329,-1.2409132860547416,-1.4718071507425687,-0.0001024228842617,-0.0005482113565733,-0.0004457884723116,Q3,-0.008175136411404866,-0.05029497989632802,-0.042119843484923154,-0.3150461769365353,0.7527265935685271,False,not_significant,0.0005576971747251581
